train1,train2,train3,train4,label
310.7544167,248.6035334,64.35950359,80.44937949,0.621508833
158.0755865,126.4604692,126.521751,158.1521888,0.316151173
362.2548761,289.8039009,55.20974684,69.01218355,0.724509752
268.9389818,215.1511854,74.36631115,92.95788894,0.537877964
113.14034,90.51227204,176.7716094,220.9645118,0.22628068
326.1908166,260.9526533,61.31380463,76.64225579,0.652381633
278.9691875,223.17535,71.69250545,89.61563182,0.557938375
130.2081052,104.1664842,153.6002691,192.0003364,0.26041621
262.2679681,209.8143745,76.25788291,95.32235363,0.524535936
8.876582442,7.101265954,2253.119388,2816.399235,0.017753165
235.4102885,188.3282308,84.95805399,106.1975675,0.470820577
416.6316881,333.3053505,48.00402987,60.00503733,0.833263376
223.9950674,179.1960539,89.28768045,111.6096006,0.447990135
378.7627721,303.0102177,52.8034999,66.00437487,0.757525544
380.0464869,304.0371895,52.62514111,65.78142638,0.760092974
205.2428031,164.1942424,97.44556058,121.8069507,0.410485606
36.2824086,29.02592688,551.2313205,689.0391506,0.072564817
186.3380568,149.0704454,107.3318051,134.1647564,0.372676114
388.4766714,310.7813371,51.48314294,64.35392867,0.776953343
404.9806849,323.9845479,49.38507131,61.73133914,0.80996137
157.148884,125.7191072,127.2678462,159.0848077,0.314297768
136.6822058,109.3457647,146.3248261,182.9060326,0.273364412
436.025577,348.8204616,45.86886883,57.33608604,0.872051154
134.2806645,107.4245316,148.9417711,186.1772139,0.268561329
411.6697047,329.3357638,48.58263742,60.72829677,0.823339409
42.46194115,33.96955292,471.0100259,588.7625324,0.084923882
414.1729009,331.3383207,48.28901156,60.36126445,0.828345802
279.1722252,223.3377802,71.6403646,89.55045575,0.55834445
476.6799299,381.343944,41.95687451,52.44609313,0.95335986
175.0325279,140.0260224,114.2644755,142.8305944,0.350065056
472.2552908,377.8042327,42.34997551,52.93746938,0.944510582
176.2161365,140.9729092,113.4969839,141.8712298,0.352432273
187.2845983,149.8276786,106.7893472,133.4866841,0.374569197
233.359426,186.6875408,85.70470171,107.1308771,0.466718852
134.438957,107.5511656,148.7664026,185.9580032,0.268877914
195.4738932,156.3791146,102.3154533,127.8943167,0.390947786
137.4422731,109.9538185,145.5156376,181.894547,0.274884546
466.3169357,373.0535486,42.88928509,53.61160636,0.932633871
135.8064968,108.6451974,147.2683595,184.0854494,0.271612994
60.41257445,48.33005956,331.0569063,413.8211329,0.120825149
213.0337128,170.4269703,93.88185436,117.3523179,0.426067426
420.912165,336.729732,47.51585167,59.39481459,0.84182433
283.102193,226.4817544,70.64586745,88.30733432,0.566204386
10.36272925,8.290183396,1929.993492,2412.491865,0.020725458
484.1778331,387.3422665,41.30713682,51.63392103,0.968355666
67.31617794,53.85294235,297.1054004,371.3817505,0.134632356
443.4738092,354.7790474,45.09849191,56.37311489,0.886947618
34.31796424,27.45437139,582.7851519,728.4814399,0.068635928
252.469142,201.9753136,79.21760197,99.02200247,0.504938284
228.2317779,182.5854223,87.63021601,109.53777,0.456463556
450.9084748,360.7267799,44.35489931,55.44362414,0.90181695
214.8891154,171.9112923,93.07125661,116.3390708,0.429778231
482.4808119,385.9846495,41.45242569,51.81553211,0.964961624
408.7994325,327.039546,48.92374697,61.15468372,0.817598865
216.2252152,172.9801722,92.49615028,115.6201878,0.43245043
131.585112,105.2680896,151.9928789,189.9910986,0.263170224
103.5001911,82.80015289,193.2363582,241.5454477,0.207000382
159.6280368,127.7024294,125.2912734,156.6140918,0.319256074
141.4833251,113.1866601,141.3594145,176.6992682,0.28296665
471.3334516,377.0667613,42.43280406,53.04100508,0.942666903
352.3957739,281.9166191,56.75436961,70.94296201,0.704791548
447.359261,357.8874088,44.70679774,55.88349718,0.894718522
317.8861661,254.3089329,62.91560355,78.64450444,0.635772332
383.0226255,306.4181004,52.2162365,65.27029562,0.766045251
337.102139,269.6817112,59.32919933,74.16149917,0.674204278
221.2226252,176.9781001,90.40666606,113.0083326,0.44244525
133.2821294,106.6257035,150.0576266,187.5720332,0.266564259
266.0273133,212.8218506,75.1802503,93.97531288,0.532054627
299.8921678,239.9137343,66.69063799,83.36329748,0.599784336
379.3601002,303.4880802,52.72035722,65.90044653,0.7587202
160.1462506,128.1170005,124.885846,156.1073075,0.320292501
407.8556762,326.284541,49.03695392,61.29619239,0.815711352
487.4951433,389.9961146,41.02604975,51.28256218,0.974990287
479.959722,383.9677776,41.67016331,52.08770414,0.959919444
106.4944031,85.19552246,187.8032969,234.7541211,0.212988806
93.44977441,74.75981953,214.0187082,267.5233852,0.186899549
65.82015876,52.65612701,303.8582765,379.8228456,0.131640318
148.9157384,119.1325908,134.3041388,167.8801735,0.297831477
9.052500893,7.242000714,2209.33422,2761.667775,0.018105002
95.99752563,76.79802051,208.3387032,260.423379,0.191995051
301.4574532,241.1659626,66.34435402,82.93044253,0.602914906
253.8950604,203.1160483,78.77270226,98.46587783,0.507790121
219.6064048,175.6851239,91.07202505,113.8400313,0.43921281
185.5546042,148.4436834,107.7849837,134.7312297,0.371109208
201.6548387,161.323871,99.17937069,123.9742134,0.403309677
288.2269164,230.5815331,69.38977196,86.73721496,0.576453833
72.36007503,57.88806003,276.3955122,345.4943902,0.14472015
376.9184448,301.5347559,53.06187658,66.32734573,0.75383689
446.8126517,357.4501214,44.76148991,55.95186239,0.893625303
349.7469952,279.7975961,57.18419394,71.48024242,0.69949399
108.482791,86.78623276,184.3610385,230.4512981,0.216965582
461.0092666,368.8074133,43.38307589,54.22884486,0.922018533
417.3697754,333.8958203,47.91913833,59.89892291,0.834739551
346.9159429,277.5327543,57.65085292,72.06356615,0.693831886
463.1599733,370.5279787,43.18162439,53.97703048,0.926319947
493.6892161,394.9513728,40.51131633,50.63914541,0.987378432
96.26571789,77.01257431,207.7582803,259.6978504,0.192531436
397.4247568,317.9398054,50.3239913,62.90498912,0.794849514
479.453685,383.562948,41.71414388,52.14267985,0.95890737
344.0630027,275.2504021,58.12888873,72.66111092,0.688126005
336.889324,269.5114592,59.36667795,74.20834743,0.673778648
64.91495944,51.93196755,308.0953939,385.1192424,0.129829919
482.1765832,385.7412666,41.47858004,51.84822505,0.964353166
336.6902282,269.3521825,59.40178338,74.25222923,0.673380456
261.5453673,209.2362939,76.46856912,95.5857114,0.523090735
252.5820605,202.0656484,79.18218721,98.97773401,0.505164121
340.2935307,272.2348246,58.77278936,73.4659867,0.680587061
43.73918837,34.9913507,457.2558556,571.5698195,0.087478377
69.0911589,55.27292712,289.4726376,361.840797,0.138182318
412.0630407,329.6504326,48.53626271,60.67032839,0.824126081
400.1865163,320.1492131,49.97669632,62.4708704,0.800373033
131.2342975,104.987438,152.3991851,190.4989813,0.262468595
54.1635258,43.33082064,369.2521804,461.5652255,0.108327052
217.936691,174.3493528,91.76976996,114.7122125,0.435873382
93.31695371,74.65356297,214.3233272,267.904159,0.186633907
350.2322352,280.1857881,57.10496634,71.38120792,0.70046447
285.2681346,228.2145077,70.10947798,87.63684748,0.570536269
138.8374134,111.0699307,144.0533895,180.0667369,0.277674827
225.9128279,180.7302623,88.52972267,110.6621533,0.451825656
219.139962,175.3119696,91.26587326,114.0823416,0.438279924
417.6923924,334.1539139,47.88212657,59.85265822,0.835384785
93.9988329,75.19906632,212.7685992,265.960749,0.187997666
378.7128062,302.970245,52.81046659,66.01308324,0.757425612
211.2147799,168.9718239,94.6903432,118.362929,0.42242956
291.7886161,233.4308929,68.54277,85.6784625,0.583577232
300.6763129,240.5410503,66.51671296,83.1458912,0.601352626
377.3587368,301.8869894,52.99996542,66.24995678,0.754717474
415.2762342,332.2209873,48.16071413,60.20089267,0.830552468
22.88054057,18.30443245,874.1052224,1092.631528,0.045761081
187.0937473,149.6749978,106.8982811,133.6228514,0.374187495
219.3211256,175.4569005,91.19048584,113.9881073,0.438642251
169.4764828,135.5811862,118.0104736,147.513092,0.338952966
441.1907079,352.9525663,45.33187041,56.66483802,0.882381416
376.2188771,300.9751017,53.16054355,66.45067944,0.752437754
190.857878,152.6863024,104.7900155,130.9875194,0.381715756
400.6497676,320.5198141,49.91891077,62.39863846,0.801299535
358.4651671,286.7721337,55.79342664,69.74178329,0.716930334
249.5904602,199.6723681,80.13126779,100.1640847,0.49918092
197.2155884,157.7724707,101.4118618,126.7648273,0.394431177
387.2095839,309.7676671,51.65161409,64.56451761,0.774419168
34.14367526,27.31494021,585.7600228,732.2000286,0.068287351
195.0719119,156.0575295,102.526293,128.1578663,0.390143824
286.4139472,229.1311578,69.82900168,87.2862521,0.572827894
171.2675994,137.0140795,116.77632,145.9704,0.342535199
489.7908097,391.8326478,40.83375923,51.04219904,0.979581619
310.066445,248.053156,64.5023037,80.62787962,0.62013289
491.9533164,393.5626531,40.654264,50.81783,0.983906633
350.2159108,280.1727286,57.10762814,71.38453517,0.700431822
325.1677595,260.1342076,61.50671281,76.88339101,0.650335519
99.07229513,79.2578361,201.8727836,252.3409796,0.19814459
227.662692,182.1301536,87.8492643,109.8115804,0.455325384
141.242657,112.9941256,141.6002816,177.000352,0.282485314
472.4057231,377.9245785,42.33648964,52.92061205,0.944811446
362.3142762,289.8514209,55.20069541,69.00086926,0.724628552
165.0229106,132.0183285,121.195293,151.4941163,0.330045821
27.82865805,22.26292644,718.6835947,898.3544934,0.055657316
77.52945175,62.0235614,257.966483,322.4581038,0.155058904
404.3205893,323.4564714,49.46569759,61.83212199,0.808641179
214.3094576,171.4475661,93.32299294,116.6537412,0.428618915
254.8672121,203.8937697,78.47223594,98.09029492,0.509734424
50.36650879,40.29320703,397.0892659,496.3615823,0.100733018
64.22674625,51.381397,311.3967493,389.2459366,0.128453492
102.6875454,82.15003633,194.7655864,243.456983,0.205375091
273.9601581,219.1681265,73.00331602,91.25414502,0.547920316
332.7595417,266.2076334,60.10346059,75.12932573,0.665519083
253.0339139,202.4271311,79.04078822,98.80098527,0.506067828
38.21171021,30.56936816,523.3997613,654.2497016,0.07642342
36.85653984,29.48523187,542.6445371,678.3056713,0.07371308
468.0688892,374.4551114,42.7287531,53.41094137,0.936137778
48.90084702,39.12067762,408.9908707,511.2385883,0.097801694
447.4409811,357.9527849,44.69863255,55.87329068,0.894881962
189.0355285,151.2284228,105.8002173,132.2502717,0.378071057
132.2734905,105.8187924,151.2018767,189.0023459,0.264546981
380.7455176,304.5964141,52.52852385,65.66065481,0.761491035
60.95699603,48.76559682,328.1001575,410.1251969,0.121913992
203.0645261,162.4516209,98.49086093,123.1135762,0.406129052
367.4727658,293.9782126,54.42580203,68.03225253,0.734945532
86.22717538,68.98174031,231.9454384,289.9317981,0.172454351
413.841948,331.0735584,48.32762869,60.40953587,0.827683896
362.5349076,290.0279261,55.16710137,68.95887671,0.725069815
282.9974183,226.3979347,70.6720228,88.3400285,0.565994837
318.449583,254.7596664,62.80429013,78.50536266,0.636899166
213.6832027,170.9465621,93.59650057,116.9956257,0.427366405
479.7338561,383.7870849,41.68978226,52.11222782,0.959467712
316.7380624,253.3904499,63.14365836,78.92957295,0.633476125
416.1591093,332.9272874,48.05854193,60.07317741,0.832318219
335.1052877,268.0842302,59.68273475,74.60341843,0.670210575
297.3003642,237.8402913,67.2720333,84.09004163,0.594600728
55.62062738,44.4965019,359.5788279,449.4735349,0.111241255
14.63654012,11.7092321,1366.443151,1708.053939,0.02927308
104.3402455,83.47219642,191.6805917,239.6007396,0.208680491
294.848951,235.8791608,67.83134188,84.78917735,0.589697902
111.6991223,89.3592978,179.0524366,223.8155457,0.223398245
387.5656818,310.0525454,51.60415625,64.50519532,0.775131364
369.2134926,295.3707941,54.16920129,67.71150162,0.738426985
39.800023,31.8400184,502.5122725,628.1403406,0.079600046
127.5327344,102.0261875,156.8224825,196.0281031,0.255065469
420.6047479,336.4837983,47.55058068,59.43822586,0.841209496
411.979129,329.5833032,48.54614856,60.68268569,0.823958258
210.3052296,168.2441837,95.09987001,118.8748375,0.420610459
158.2298078,126.5838462,126.3984345,157.9980432,0.316459616
356.986714,285.5893712,56.02449395,70.03061743,0.713973428
142.4320777,113.9456622,140.417807,175.5222587,0.284864155
180.6141837,144.4913469,110.7332746,138.4165933,0.361228367
419.2020953,335.3616763,47.70968519,59.63710649,0.838404191
273.267268,218.6138144,73.18842152,91.4855269,0.546534536
148.2512161,118.6009729,134.9061446,168.6326808,0.296502432
55.42420879,44.33936703,360.8531441,451.0664301,0.110848418
309.5194433,247.6155546,64.61629611,80.77037014,0.619038887
118.4814953,94.78519623,168.8027312,211.003414,0.236962991
190.8020681,152.6416545,104.8206668,131.0258335,0.381604136
239.1585712,191.326857,83.62652402,104.533155,0.478317142
476.8569198,381.4855358,41.94130182,52.42662728,0.95371384
380.6908272,304.5526618,52.53607014,65.67008768,0.761381654
128.8076521,103.0461216,155.2702784,194.0878481,0.257615304
6.474760529,5.179808423,3088.917329,3861.146661,0.012949521
250.8906533,200.7125227,79.7160027,99.64500338,0.501781307
13.17713271,10.54170617,1517.780874,1897.226092,0.026354265
42.84950749,34.279606,466.7498221,583.4372776,0.085699015
293.2533781,234.6027025,68.20040789,85.25050987,0.586506756
194.6401134,155.7120907,102.753742,128.4421775,0.389280227
420.3543557,336.2834846,47.5789051,59.47363138,0.840708711
475.4348642,380.3478913,42.0667509,52.58343862,0.950869728
159.3908587,127.5126869,125.4777104,156.847138,0.318781717
7.31096927,5.848775416,2735.615383,3419.519229,0.014621939
106.8929214,85.51433708,187.1031285,233.8789106,0.213785843
420.194699,336.1557592,47.59698314,59.49622892,0.840389398
136.5782847,109.2626278,146.4361633,183.0452041,0.273156569
194.5194157,155.6155326,102.8174999,128.5218748,0.389038831
482.3338519,385.8670815,41.46505563,51.83131953,0.964667704
203.6151536,162.8921229,98.22451642,122.7806455,0.407230307
168.5779744,134.8623795,118.6394609,148.2993261,0.337155949
362.947025,290.35762,55.1044605,68.88057562,0.72589405
398.6744098,318.9395279,50.16624972,62.70781215,0.79734882
331.3250376,265.0600301,60.3636844,75.4546055,0.662650075
199.3543473,159.4834778,100.3238719,125.4048399,0.398708695
42.21434444,33.77147555,473.7726065,592.2157582,0.084428689
462.3420719,369.8736575,43.25801439,54.07251799,0.924684144
279.600003,223.6800024,71.53075746,89.41344682,0.559200006
121.4465763,97.15726103,164.6814642,205.8518302,0.242893153
158.9676312,127.1741049,125.811776,157.26472,0.317935262
428.9013929,343.1211144,46.63076485,58.28845607,0.857802786
188.7307379,150.9845903,105.9710794,132.4638492,0.377461476
0.203052937,0.162442349,98496.48234,123120.6029,0.000406106
455.8216989,364.6573591,43.87680545,54.84600681,0.911643398
466.6297538,373.3038031,42.86053308,53.57566635,0.933259508
322.82518,258.260144,61.95303601,77.44129501,0.64565036
362.4843476,289.9874781,55.17479619,68.96849524,0.724968695
386.3264924,309.0611939,51.76968288,64.7121036,0.772652985
479.0511718,383.2409374,41.74919336,52.1864917,0.958102344
194.7169806,155.7735844,102.7131786,128.3914732,0.389433961
373.0106889,298.4085511,53.61776645,67.02220806,0.746021378
429.3779328,343.5023462,46.57901227,58.22376534,0.858755866
115.5479826,92.4383861,173.0882664,216.360333,0.231095965
0.804990566,0.643992452,24845.01168,31056.26459,0.001609981
114.0230128,91.21841021,175.4031885,219.2539856,0.228046026
12.37898698,9.90318958,1615.641089,2019.551362,0.024757974
388.3085686,310.6468549,51.50543051,64.38178814,0.776617137
289.606209,231.6849672,69.05929286,86.32411608,0.579212418
155.1731544,124.1385235,128.8882738,161.1103422,0.310346309
437.5957671,350.0766137,45.70428122,57.13035152,0.875191534
16.77535173,13.42028138,1192.225375,1490.281718,0.033550703
133.3404023,106.6723219,149.9920478,187.4900598,0.266680805
175.8230955,140.6584764,113.7506989,142.1883737,0.351646191
31.07106131,24.85684905,643.6857693,804.6072116,0.062142123
356.7577575,285.406206,56.0604488,70.075561,0.713515515
341.4374133,273.1499307,58.57588893,73.21986117,0.682874827
42.49478796,33.99583037,470.6459535,588.3074419,0.084989576
402.3424656,321.8739725,49.70889655,62.13612069,0.804684931
493.2456943,394.5965555,40.54774371,50.68467964,0.986491389
466.6238969,373.2991175,42.86107105,53.57633881,0.933247794
422.8623929,338.2899144,47.29671007,59.12088759,0.845724786
188.4101513,150.728121,106.1513929,132.6892412,0.376820303
360.4809188,288.384735,55.48143871,69.35179838,0.720961838
341.0698165,272.8558532,58.63902062,73.29877577,0.682139633
130.936372,104.7490976,152.745946,190.9324325,0.261872744
240.0383777,192.0307021,83.32000989,104.1500124,0.480076755
344.1903323,275.3522658,58.10738456,72.6342307,0.688380665
29.62126326,23.69701061,675.1906502,843.9883128,0.059242527
352.3042671,281.8434137,56.76911088,70.96138859,0.704608534
353.1766201,282.5412961,56.62889009,70.78611261,0.70635324
190.0549687,152.0439749,105.2327132,131.5408914,0.380109937
354.1245621,283.2996497,56.47730245,70.59662806,0.708249124
324.8027609,259.8422087,61.57583126,76.96978908,0.649605522
179.0266334,143.2213067,111.7152215,139.6440269,0.358053267
75.49757534,60.39806027,264.9091697,331.1364622,0.150995151
32.06134574,25.6490766,623.8041335,779.7551669,0.064122691
66.97765528,53.58212422,298.6070491,373.2588114,0.133955311
317.5626255,254.0501004,62.9797035,78.72462938,0.635125251
218.9244821,175.1395857,91.35570315,114.1946289,0.437848964
232.2245012,185.779601,86.12355671,107.6544459,0.464449002
489.6954877,391.7563902,40.84170776,51.0521347,0.979390975
285.4801932,228.3841545,70.05739971,87.57174963,0.570960386
42.6008574,34.08068592,469.474119,586.8426488,0.085201715
94.78100967,75.82480774,211.0127342,263.7659177,0.189562019
364.3341063,291.4672851,54.89466853,68.61833566,0.728668213
187.47935,149.98348,106.6784155,133.3480194,0.3749587
381.3403039,305.0722431,52.44659375,65.55824218,0.762680608
384.3929212,307.514337,52.03009446,65.03761807,0.768785842
418.5002536,334.8002029,47.78969625,59.73712031,0.837000507
148.085608,118.4684864,135.0570138,168.8212673,0.296171216
436.527505,349.222004,45.8161279,57.27015988,0.87305501
141.9868871,113.5895097,140.8580778,176.0725973,0.283973774
141.9565723,113.5652578,140.8881581,176.1101976,0.283913145
425.671105,340.536884,46.98463148,58.73078935,0.85134221
321.9331488,257.546519,62.12469911,77.65587389,0.643866298
389.401511,311.5212088,51.36086901,64.20108626,0.778803022
429.6743803,343.7395042,46.54687577,58.18359471,0.859348761
273.5068522,218.8054818,73.12431055,91.40538818,0.547013704
219.8551185,175.8840948,90.96899874,113.7112484,0.439710237
99.18495114,79.34796091,201.643493,252.0543662,0.198369902
140.9028995,112.7223196,141.9417206,177.4271508,0.281805799
448.7986962,359.0389569,44.56340932,55.70426165,0.897597392
64.39868227,51.51894582,310.5653609,388.2067011,0.128797365
150.544811,120.4358488,132.8508095,166.0635118,0.301089622
171.7772771,137.4218216,116.4298349,145.5372936,0.343554554
441.3733411,353.0986728,45.31311282,56.64139103,0.882746682
332.0480752,265.6384601,60.23224194,75.29030242,0.66409615
167.1068115,133.6854492,119.6839304,149.604913,0.334213623
328.874352,263.0994816,60.81349877,76.01687346,0.657748704
127.3028486,101.8422789,157.1056753,196.3820942,0.254605697
331.3805531,265.1044425,60.35357178,75.44196472,0.662761106
195.7388082,156.5910466,102.1769785,127.7212231,0.391477616
443.0649018,354.4519214,45.1401136,56.425142,0.886129804
360.3223163,288.257853,55.50585989,69.38232486,0.720644633
181.5990036,145.2792029,110.1327628,137.6659536,0.363198007
363.9766779,291.1813423,54.94857559,68.68571949,0.727953356
431.700279,345.3602232,46.3284389,57.91054863,0.863400558
76.62694127,61.30155301,261.0048068,326.2560085,0.153253883
430.0880251,344.0704201,46.50210848,58.12763561,0.86017605
23.07559155,18.46047324,866.7166757,1083.395845,0.046151183
221.2511207,177.0008966,90.39502234,112.9937779,0.442502241
239.0542886,191.2434309,83.66300439,104.5787555,0.478108577
92.42727952,73.94182362,216.3863321,270.4829151,0.184854559
294.9668528,235.9734822,67.80422888,84.7552861,0.589933706
42.00280894,33.60224715,476.1586309,595.1982886,0.084005618
151.2322107,120.9857685,132.2469592,165.3086991,0.302464421
235.111081,188.0888648,85.06617347,106.3327168,0.470222162
161.2157621,128.9726097,124.0573486,155.0716858,0.322431524
379.332186,303.4657488,52.7242368,65.905296,0.758664372
326.1623406,260.9298724,61.31915771,76.64894714,0.652324681
141.4460977,113.1568782,141.3966191,176.7457738,0.282892195
127.9410643,102.3528514,156.3219762,195.4024702,0.255882129
489.3622851,391.4898281,40.86951653,51.08689566,0.97872457
368.5081626,294.8065301,54.27288194,67.84110242,0.737016325
478.7872597,383.0298078,41.77220591,52.21525739,0.957574519
154.5047504,123.6038003,129.4458581,161.8073227,0.309009501
198.9560389,159.1648311,100.5247195,125.6558993,0.397912078
437.5672288,350.053783,45.70726207,57.13407759,0.875134458
288.5446701,230.8357361,69.31335795,86.64169743,0.57708934
420.7356012,336.5884809,47.53579194,59.41973993,0.841471202
148.4838871,118.7871097,134.6947497,168.3684371,0.296967774
382.3994526,305.9195621,52.30133009,65.37666262,0.764798905
324.4304751,259.5443801,61.64648987,77.05811234,0.64886095
441.6985566,353.3588452,45.27974951,56.59968689,0.883397113
111.6370877,89.30967012,179.1519326,223.9399157,0.223274175
288.734054,230.9872432,69.26789453,86.58486816,0.577468108
497.8460283,398.2768226,40.17306329,50.21632911,0.995692057
167.4369654,133.9495723,119.4479364,149.3099205,0.334873931
136.7979782,109.4383826,146.2009911,182.7512389,0.273595956
159.2593976,127.4075181,125.5812863,156.9766078,0.318518795
150.7173944,120.5739155,132.6986847,165.8733559,0.301434789
468.4453922,374.7563137,42.69441078,53.36801347,0.936890784
99.82378918,79.85903134,200.3530437,250.4413047,0.199647578
176.3349641,141.0679713,113.4205011,141.7756264,0.352669928
376.3060575,301.044846,53.14822763,66.43528453,0.752612115
492.7202521,394.1762017,40.59098427,50.73873033,0.985440504
300.9244784,240.7395828,66.46185815,83.07732269,0.601848957
170.6984629,136.5587703,117.1656713,146.4570892,0.341396926
298.436925,238.74954,67.01583593,83.76979491,0.59687385
138.6481434,110.9185147,144.2500383,180.3125479,0.277296287
294.4418913,235.553513,67.92511729,84.90639662,0.588883783
143.8590373,115.0872298,139.0249815,173.7812269,0.287718075
231.4334249,185.1467399,86.41794074,108.0224259,0.46286685
68.00326345,54.40261076,294.1035325,367.6294156,0.136006527
314.4846654,251.5877323,63.59610563,79.49513204,0.628969331
72.49571549,57.99657239,275.8783725,344.8479656,0.144991431
188.9437323,151.1549859,105.8516192,132.314524,0.377887465
70.35817035,56.28653628,284.2598081,355.3247601,0.140716341
228.7840873,183.0272699,87.41866724,109.2733341,0.457568175
305.8296091,244.6636873,65.39589172,81.74486465,0.611659218
362.3066078,289.8452863,55.20186375,69.00232968,0.724613216
52.84717817,42.27774254,378.4497241,473.0621552,0.105694356
195.413666,156.3309328,102.3469873,127.9337341,0.390827332
496.5748648,397.2598918,40.27590081,50.34487601,0.99314973
161.9939712,129.5951769,123.4613847,154.3267309,0.323987942
26.46745258,21.17396206,755.6450679,944.5563349,0.052934905
187.3391456,149.8713165,106.7582535,133.4478169,0.374678291
288.1459638,230.516771,69.40926654,86.76158317,0.576291928
431.3930614,345.1144491,46.36143181,57.95178977,0.862786123
201.7314806,161.3851845,99.14169041,123.927113,0.403462961
428.876533,343.1012264,46.63346782,58.29183478,0.857753066
355.8381851,284.6705481,56.20532263,70.25665329,0.71167637
239.1676854,191.3341483,83.6233372,104.5291715,0.478335371
383.078862,306.4630896,52.20857109,65.26071386,0.766157724
297.5623896,238.0499117,67.21279536,84.0159942,0.595124779
384.2115325,307.369226,52.0546582,65.06832275,0.768423065
109.4778643,87.58229143,182.6853321,228.3566652,0.218955729
180.7025059,144.5620047,110.6791513,138.3489392,0.361405012
474.8361396,379.8689117,42.11979319,52.64974149,0.949672279
9.24194022,7.393552176,2164.047757,2705.059696,0.01848388
289.073244,231.2585952,69.18661763,86.48327203,0.578146488
144.5055864,115.6044692,138.4029538,173.0036922,0.289011173
285.0051868,228.0041495,70.17416147,87.71770183,0.570010374
15.69250818,12.55400654,1274.493521,1593.116901,0.031385016
433.9715884,347.1772707,46.0859663,57.60745788,0.867943177
150.3052043,120.2441634,133.0625915,166.3282394,0.300610409
188.3622363,150.6897891,106.1783954,132.7229942,0.376724473
153.8825733,123.1060587,129.9692328,162.461541,0.307765147
288.5210976,230.8168781,69.31902091,86.64877614,0.577042195
254.5598576,203.647886,78.56698299,98.20872874,0.509119715
152.3104925,121.848394,131.3107171,164.1383964,0.304620985
436.2896085,349.0316868,45.84111015,57.30138769,0.872579217
99.86910679,79.89528543,200.2621295,250.3276619,0.199738214
89.19639082,71.35711265,224.2243191,280.2803989,0.178392782
295.9302783,236.7442226,67.58348661,84.47935826,0.591860557
373.8239626,299.0591701,53.50111818,66.87639772,0.747647925
357.8705119,286.2964095,55.88613573,69.85766966,0.715741024
467.7750071,374.2200057,42.75559766,53.44449708,0.935550014
263.8176251,211.0541001,75.80994633,94.76243291,0.52763525
337.2640631,269.8112505,59.30071475,74.12589344,0.674528126
306.5523877,245.2419102,65.24170354,81.55212943,0.613104775
229.7937059,183.8349647,87.03458576,108.7932322,0.459587412
479.7564034,383.8051228,41.68782294,52.10977867,0.959512807
259.644619,207.7156952,77.02836314,96.28545392,0.519289238
67.90531202,54.32424961,294.5277682,368.1597103,0.135810624
410.4646061,328.3716849,48.72527302,60.90659128,0.820929212
113.3523402,90.68187218,176.4409977,220.5512471,0.22670468
14.26578735,11.41262988,1401.955567,1752.444459,0.028531575
129.1821755,103.3457404,154.8201206,193.5251508,0.258364351
268.4874994,214.7899996,74.49136381,93.11420476,0.536974999
407.6662995,326.1330396,49.05973347,61.32466684,0.815332599
481.0487851,384.8390281,41.57582478,51.96978097,0.96209757
56.9894713,45.59157704,350.9420169,438.6775211,0.113978943
65.91674542,52.73339634,303.4130382,379.2662978,0.131833491
478.7643153,383.0114523,41.77420781,52.21775976,0.957528631
473.4771052,378.7816841,42.2406908,52.8008635,0.94695421
450.5404753,360.4323803,44.3911282,55.48891025,0.901080951
406.7717365,325.4173892,49.16762451,61.45953064,0.813543473
287.6427609,230.1142087,69.53069126,86.91336407,0.575285522
108.2175175,86.57401403,184.8129624,231.016203,0.216435035
184.6693886,147.7355109,108.3016528,135.377066,0.369338777
310.6914128,248.5531302,64.37255482,80.46569352,0.621382826
239.9812522,191.9850018,83.33984348,104.1748043,0.479962504
321.5483348,257.2386678,62.19904703,77.74880879,0.64309667
316.2054628,252.9643702,63.25001416,79.06251771,0.632410926
184.9969422,147.9975538,108.109895,135.1373687,0.369993884
39.35224667,31.48179733,508.2301951,635.2877438,0.078704493
290.1536964,232.1229571,68.92898574,86.16123217,0.580307393
479.7956995,383.8365596,41.68440864,52.1055108,0.959591399
196.8321055,157.4656844,101.6094399,127.0117999,0.393664211
394.5850157,315.6680125,50.68616193,63.35770241,0.789170031
195.9771752,156.7817402,102.0527007,127.5658758,0.39195435
127.5762203,102.0609763,156.7690276,195.9612844,0.255152441
59.61829003,47.69463202,335.4675216,419.3344021,0.11923658
290.0953157,232.0762525,68.94285747,86.17857183,0.580190631
20.94983169,16.75986535,954.6616075,1193.327009,0.041899663
270.1651778,216.1321422,74.02878552,92.53598191,0.540330356
250.8950086,200.7160069,79.71461893,99.64327366,0.501790017
124.2596542,99.40772335,160.9532887,201.1916109,0.248519308
314.4857156,251.5885725,63.59589325,79.49486656,0.628971431
34.33287247,27.46629798,582.5320912,728.1651141,0.068665745
78.85743802,63.08595042,253.6222391,317.0277989,0.157714876
324.0338535,259.2270828,61.72194598,77.15243248,0.648067707
416.543663,333.2349304,48.0141742,60.01771775,0.833087326
136.3986294,109.1189035,146.6290394,183.2862993,0.272797259
335.5211388,268.4169111,59.60876286,74.51095358,0.671042278
43.02774396,34.42219517,464.8163756,581.0204695,0.086055488
276.9724489,221.5779591,72.20934818,90.26168523,0.553944898
92.48516705,73.98813364,216.2508934,270.3136168,0.184970334
